aircraft,aircraftLabel,engine,engineLabel,maxAltitude,price,totalProduced
http://www.wikidata.org/entity/Q125461601,Raab-Katzenstein RK 8,http://www.wikidata.org/entity/Q3638393,Benz Bz.IV,,,8
http://www.wikidata.org/entity/Q348525,Adam А500,http://www.wikidata.org/entity/Q29443370,TSIO-550E,25000,,7
http://www.wikidata.org/entity/Q1050894,De Havilland Albatross,http://www.wikidata.org/entity/Q1052086,De Havilland Gipsy Twelve,17900,,7
http://www.wikidata.org/entity/Q220529,МиГ-35,http://www.wikidata.org/entity/Q1193142,РД-33,17500,,6
http://www.wikidata.org/entity/Q766294,Do 26,http://www.wikidata.org/entity/Q529545,Junkers Jumo 205,,,6
http://www.wikidata.org/entity/Q39723,М-55,http://www.wikidata.org/entity/Q1049409,Д-30,,,5
http://www.wikidata.org/entity/Q18379891,Boeing 707-220,http://www.wikidata.org/entity/Q15624026,JT4A-3,,,5
http://www.wikidata.org/entity/Q381200,Aero A.10,http://www.wikidata.org/entity/Q3853166,Maybach Mb.IVa,5800,,5
http://www.wikidata.org/entity/Q381200,Aero A.10,http://www.wikidata.org/entity/Q3853166,Maybach Mb.IVa,19029,,5
http://www.wikidata.org/entity/Q125047049,"Dornier CS I,II Delphin",http://www.wikidata.org/entity/Q796517,BMW IIIa,,,5
http://www.wikidata.org/entity/Q125047049,"Dornier CS I,II Delphin",http://www.wikidata.org/entity/Q796517,BMW IIIa,,,5
http://www.wikidata.org/entity/Q17112645,LFG V 60,http://www.wikidata.org/entity/Q796512,BMW IV,,,5
http://www.wikidata.org/entity/Q17112645,LFG V 60,http://www.wikidata.org/entity/Q796512,BMW IV,,,5
http://www.wikidata.org/entity/Q180580,A 32 Bussard,http://www.wikidata.org/entity/Q325868,Junkers L5,,,5
http://www.wikidata.org/entity/Q180580,A 32 Bussard,http://www.wikidata.org/entity/Q325868,Junkers L5,,,5
http://www.wikidata.org/entity/Q124835002,Q124835002,http://www.wikidata.org/entity/Q2861087,Argus As II,,,5
http://www.wikidata.org/entity/Q125047049,"Dornier CS I,II Delphin",http://www.wikidata.org/entity/Q796517,BMW IIIa,,,5
http://www.wikidata.org/entity/Q124835002,Q124835002,http://www.wikidata.org/entity/Q2861087,Argus As II,,,5
http://www.wikidata.org/entity/Q125047049,"Dornier CS I,II Delphin",http://www.wikidata.org/entity/Q796517,BMW IIIa,,,5
http://www.wikidata.org/entity/Q16563012,Heinkel HD 41,http://www.wikidata.org/entity/Q15011793,Jupiter VI,,,4
http://www.wikidata.org/entity/Q16563012,Heinkel HD 41,http://www.wikidata.org/entity/Q796760,BMW VI,,,4
http://www.wikidata.org/entity/Q1723250,Ка-22,http://www.wikidata.org/entity/Q1095278,Д-25,,,4
http://www.wikidata.org/entity/Q1723250,Ка-22,http://www.wikidata.org/entity/Q1095278,Д-25,,,4
http://www.wikidata.org/entity/Q5463875,Focke-Wulf A 20,http://www.wikidata.org/entity/Q8038252,R-790 Whirlwind,,,4
http://www.wikidata.org/entity/Q5463875,Focke-Wulf A 20,http://www.wikidata.org/entity/Q1158698,Bristol Titan,,,4
http://www.wikidata.org/entity/Q5463875,Focke-Wulf A 20,http://www.wikidata.org/entity/Q8038252,R-790 Whirlwind,,,4
http://www.wikidata.org/entity/Q5463875,Focke-Wulf A 20,http://www.wikidata.org/entity/Q1158698,Bristol Titan,,,4
http://www.wikidata.org/entity/Q5008678,CAMS 51,http://www.wikidata.org/entity/Q15138524,Gnome-Rhône 9A Jupiter,,,3
http://www.wikidata.org/entity/Q323332,Arado Ar 195,http://www.wikidata.org/entity/Q796376,BMW 132,,,3
http://www.wikidata.org/entity/Q573039,Focke-Wulf Fw 159,http://www.wikidata.org/entity/Q564413,Jumo 210,,,3
http://www.wikidata.org/entity/Q573039,Focke-Wulf Fw 159,http://www.wikidata.org/entity/Q564413,Jumo 210,,,3
http://www.wikidata.org/entity/Q5699816,Heinkel HD 40,http://www.wikidata.org/entity/Q796760,BMW VI,,,3
http://www.wikidata.org/entity/Q5699816,Heinkel HD 40,http://www.wikidata.org/entity/Q796760,BMW VI,,,3
http://www.wikidata.org/entity/Q180234,A 33 Sperber,http://www.wikidata.org/entity/Q59186,Walter Aircraft Engines,,,3
http://www.wikidata.org/entity/Q5463879,Focke-Wulf GL 18,http://www.wikidata.org/entity/Q3960202,Siemens & Halske Sh 12,,,3
http://www.wikidata.org/entity/Q5463879,Focke-Wulf GL 18,http://www.wikidata.org/entity/Q3960201,Siemens-Halske Sh 11,,,3
http://www.wikidata.org/entity/Q5463879,Focke-Wulf GL 18,http://www.wikidata.org/entity/Q3811333,Junkers L1,,,3
http://www.wikidata.org/entity/Q180234,A 33 Sperber,http://www.wikidata.org/entity/Q59186,Walter Aircraft Engines,,,3
http://www.wikidata.org/entity/Q5463879,Focke-Wulf GL 18,http://www.wikidata.org/entity/Q3960202,Siemens & Halske Sh 12,,,3
http://www.wikidata.org/entity/Q5463879,Focke-Wulf GL 18,http://www.wikidata.org/entity/Q3960201,Siemens-Halske Sh 11,,,3
http://www.wikidata.org/entity/Q5463879,Focke-Wulf GL 18,http://www.wikidata.org/entity/Q3811333,Junkers L1,,,3
http://www.wikidata.org/entity/Q18084618,Airbus A330neo,http://www.wikidata.org/entity/Q24993354,Rolls-Royce Trent 7000,39000,,3
http://www.wikidata.org/entity/Q18084618,Airbus A330neo,http://www.wikidata.org/entity/Q24993354,Rolls-Royce Trent 7000,39000,,3
http://www.wikidata.org/entity/Q381217,Aero A.200,http://www.wikidata.org/entity/Q7964337,Walter Bora,,,2
http://www.wikidata.org/entity/Q1381633,Evektor EV-55 Outback,http://www.wikidata.org/entity/Q106296423,PT6A,8839,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q190114,Lockheed SR-71 Blackbird,http://www.wikidata.org/entity/Q2004495,Pratt & Whitney J58-P4,25908,34000000,2
http://www.wikidata.org/entity/Q190114,Lockheed SR-71 Blackbird,http://www.wikidata.org/entity/Q2004495,Pratt & Whitney J58-P4,25929,34000000,2
http://www.wikidata.org/entity/Q589357,ДАР-10,http://www.wikidata.org/entity/Q3744424,Fiat A.74,7250,,2
http://www.wikidata.org/entity/Q589357,ДАР-10,http://www.wikidata.org/entity/Q3610946,Alfa Romeo 125,7250,,2
http://www.wikidata.org/entity/Q589357,ДАР-10,http://www.wikidata.org/entity/Q3744424,Fiat A.74,23785,,2
http://www.wikidata.org/entity/Q589357,ДАР-10,http://www.wikidata.org/entity/Q3610946,Alfa Romeo 125,23785,,2
http://www.wikidata.org/entity/Q676997,А-40 «Альбатрос»,http://www.wikidata.org/entity/Q1049409,Д-30,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q680955,Latécoère 299,http://www.wikidata.org/entity/Q254293,Hispano-Suiza 12Y,,,2
http://www.wikidata.org/entity/Q729056,Норт Американ XB-70 «Валькирия»,http://www.wikidata.org/entity/Q641962,General Electric YJ93,23576,,2
http://www.wikidata.org/entity/Q60983158,Do C,http://www.wikidata.org/entity/Q15105362,Rolls-Royce Eagle IX,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q28054048,Boeing T-7 Red Hawk,http://www.wikidata.org/entity/Q947434,General Electric F404,,,2
http://www.wikidata.org/entity/Q60983158,Do C,http://www.wikidata.org/entity/Q796760,BMW VI,,,2
http://www.wikidata.org/entity/Q60983158,Do C,http://www.wikidata.org/entity/Q1807793,Napier Lion,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q7388456,SAB AB-20,http://www.wikidata.org/entity/Q6681677,Lorraine Pétrel,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q7388456,SAB AB-20,http://www.wikidata.org/entity/Q6681677,Lorraine Pétrel,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q16563015,Heinkel HE 10,http://www.wikidata.org/entity/Q796760,BMW VI,,,2
http://www.wikidata.org/entity/Q56012245,Caspar C 27,http://www.wikidata.org/entity/Q796512,BMW IV,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q16563015,Heinkel HE 10,http://www.wikidata.org/entity/Q796760,BMW VI,,,2
http://www.wikidata.org/entity/Q56012245,Caspar C 27,http://www.wikidata.org/entity/Q796512,BMW IV,,,2
http://www.wikidata.org/entity/Q849099,Б-11 (вертолёт),http://www.wikidata.org/entity/Q106295325,AI-26GR,,,2
http://www.wikidata.org/entity/Q849099,Б-11 (вертолёт),http://www.wikidata.org/entity/Q106295325,AI-26GR,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q16563015,Heinkel HE 10,http://www.wikidata.org/entity/Q796760,BMW VI,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q16563015,Heinkel HE 10,http://www.wikidata.org/entity/Q796760,BMW VI,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q63653045,Hodek HK-101,http://www.wikidata.org/entity/Q61728073,Walter Minor 4,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q4341007,ПД-14,,,2
http://www.wikidata.org/entity/Q929769,МС-21,http://www.wikidata.org/entity/Q940491,Pratt & Whitney PW1000G,,,2
http://www.wikidata.org/entity/Q86672262,Q86672262,http://www.wikidata.org/entity/Q85775024,Kroeber M4,,,2
http://www.wikidata.org/entity/Q86672262,Q86672262,http://www.wikidata.org/entity/Q85775024,Kroeber M4,,,2
http://www.wikidata.org/entity/Q647341,Santos-Dumont 14-bis,http://www.wikidata.org/entity/Q12775041,однорядный двигатель,,,1
http://www.wikidata.org/entity/Q790758,Avia BH-6,http://www.wikidata.org/entity/Q15024795,Hispano-Suiza 8Fb,7000,,1
http://www.wikidata.org/entity/Q1353965,NASA Pathfinder,http://www.wikidata.org/entity/Q58803,фотоэлемент,30480,,1
http://www.wikidata.org/entity/Q1389595,FSS-100,http://www.wikidata.org/entity/Q1425359,Mikron,,,1
http://www.wikidata.org/entity/Q1389595,FSS-100,http://www.wikidata.org/entity/Q1425359,Mikron,,,1
http://www.wikidata.org/entity/Q1807231,Avia BH-20,http://www.wikidata.org/entity/Q3510742,Walter NZ 60,4000,,1
http://www.wikidata.org/entity/Q1934909,Avia BH-12,http://www.wikidata.org/entity/Q3510742,Walter NZ 60,4500,,1
http://www.wikidata.org/entity/Q4450165,Lockheed YP-24,http://www.wikidata.org/entity/Q113244840,V-1570-23 Conqueror,7620,,1
http://www.wikidata.org/entity/Q4465765,Турболёт,http://www.wikidata.org/entity/Q926903,РД-9,,,1
http://www.wikidata.org/entity/Q20861586,SAB AB-80,http://www.wikidata.org/entity/Q254293,Hispano-Suiza 12Y,,,1
http://www.wikidata.org/entity/Q1982240,Ил-112,http://www.wikidata.org/entity/Q30892511,ТВ7-117,,,1
http://www.wikidata.org/entity/Q190114,Lockheed SR-71 Blackbird,http://www.wikidata.org/entity/Q2004495,Pratt & Whitney J58-P4,25908,34000000,1
http://www.wikidata.org/entity/Q190114,Lockheed SR-71 Blackbird,http://www.wikidata.org/entity/Q2004495,Pratt & Whitney J58-P4,25929,34000000,1
http://www.wikidata.org/entity/Q521597,Ил-18,http://www.wikidata.org/entity/Q2451035,АШ-73,,,1
http://www.wikidata.org/entity/Q3744452,Fiat G.2,http://www.wikidata.org/entity/Q3744421,Fiat A.60,,,1
http://www.wikidata.org/entity/Q218695,Ил-22,http://www.wikidata.org/entity/Q568074,ТР-1,,,1
http://www.wikidata.org/entity/Q5302133,Douglas XP3D,http://www.wikidata.org/entity/Q2092558,Pratt & Whitney R-1830 Twin Wasp,,,1
http://www.wikidata.org/entity/Q1353965,NASA Pathfinder,http://www.wikidata.org/entity/Q58803,фотоэлемент,30480,,1
http://www.wikidata.org/entity/Q1389595,FSS-100,http://www.wikidata.org/entity/Q1425359,Mikron,,,1
http://www.wikidata.org/entity/Q326853,Fieseler F2 Tiger,http://www.wikidata.org/entity/Q31170,Walter Pollux,,,1
http://www.wikidata.org/entity/Q688605,Флайер 1,http://www.wikidata.org/entity/Q12775041,однорядный двигатель,,,1
http://www.wikidata.org/entity/Q790750,Avia BH-28,http://www.wikidata.org/entity/Q4793979,Armstrong Siddeley Jaguar,,,1
http://www.wikidata.org/entity/Q8047176,Yakovlev AIR-7,http://www.wikidata.org/entity/Q61418,Bristol Jupiter,,,1
http://www.wikidata.org/entity/Q15066918,Albatross W 2,http://www.wikidata.org/entity/Q1138418,Mercedes D.III,,,1
http://www.wikidata.org/entity/Q64711429,Beneš-Mráz Be-52,http://www.wikidata.org/entity/Q61523205,Walter Major 4,5200,,1
http://www.wikidata.org/entity/Q65081162,Beneš-Mráz Be-56 Beta-Major,http://www.wikidata.org/entity/Q61523205,Walter Major 4,6000,,1
http://www.wikidata.org/entity/Q82663310,Guritzer van Nes A.III,http://www.wikidata.org/entity/Q3510742,Walter NZ 60,4200,,1
http://www.wikidata.org/entity/Q98717622,Celera 500L,http://www.wikidata.org/entity/Q21072743,RED A03,,,1
http://www.wikidata.org/entity/Q124962621,Q124962621,http://www.wikidata.org/entity/Q3853166,Maybach Mb.IVa,,,1
http://www.wikidata.org/entity/Q133572989,Q133572989,http://www.wikidata.org/entity/Q4778440,Anzani 3-cylinder fan engines,3500,,1
http://www.wikidata.org/entity/Q326853,Fieseler F2 Tiger,http://www.wikidata.org/entity/Q31170,Walter Pollux,,,1
http://www.wikidata.org/entity/Q688605,Флайер 1,http://www.wikidata.org/entity/Q12775041,однорядный двигатель,,,1
http://www.wikidata.org/entity/Q790750,Avia BH-28,http://www.wikidata.org/entity/Q4793979,Armstrong Siddeley Jaguar,,,1
http://www.wikidata.org/entity/Q8047176,Yakovlev AIR-7,http://www.wikidata.org/entity/Q61418,Bristol Jupiter,,,1
http://www.wikidata.org/entity/Q15066918,Albatross W 2,http://www.wikidata.org/entity/Q1138418,Mercedes D.III,,,1
http://www.wikidata.org/entity/Q64711429,Beneš-Mráz Be-52,http://www.wikidata.org/entity/Q61523205,Walter Major 4,5200,,1
http://www.wikidata.org/entity/Q65081162,Beneš-Mráz Be-56 Beta-Major,http://www.wikidata.org/entity/Q61523205,Walter Major 4,6000,,1
http://www.wikidata.org/entity/Q82663310,Guritzer van Nes A.III,http://www.wikidata.org/entity/Q3510742,Walter NZ 60,4200,,1
http://www.wikidata.org/entity/Q98717622,Celera 500L,http://www.wikidata.org/entity/Q21072743,RED A03,,,1
http://www.wikidata.org/entity/Q124962621,Q124962621,http://www.wikidata.org/entity/Q3853166,Maybach Mb.IVa,,,1
http://www.wikidata.org/entity/Q133572989,Q133572989,http://www.wikidata.org/entity/Q4778440,Anzani 3-cylinder fan engines,3500,,1
http://www.wikidata.org/entity/Q170166,Martin Marietta X-24,http://www.wikidata.org/entity/Q504411,Reaction Motors XLR11,21765,,1
http://www.wikidata.org/entity/Q221183,Douglas X-3,http://www.wikidata.org/entity/Q611039,Westinghouse J34,,,1
http://www.wikidata.org/entity/Q1058099,Kharkiv KhAI-4,http://www.wikidata.org/entity/Q742981,М-11,,,1
http://www.wikidata.org/entity/Q1139504,HAV 304,http://www.wikidata.org/entity/Q90986357,Thielert Centurion 4.0,,,1
http://www.wikidata.org/entity/Q3771869,Martin Marietta X-24B,http://www.wikidata.org/entity/Q504411,Reaction Motors XLR11,22595,,1
http://www.wikidata.org/entity/Q5102659,BOK-5,http://www.wikidata.org/entity/Q742981,М-11,,,1
http://www.wikidata.org/entity/Q18391426,Ruhrtaler Ru.3,http://www.wikidata.org/entity/Q3622473,Argus As 8,,,1
http://www.wikidata.org/entity/Q20861586,SAB AB-80,http://www.wikidata.org/entity/Q254293,Hispano-Suiza 12Y,,,1
http://www.wikidata.org/entity/Q61347824,Dietrich DP.I,http://www.wikidata.org/entity/Q1533321,Гном-Рон,,,1
http://www.wikidata.org/entity/Q125055830,Q125055830,http://www.wikidata.org/entity/Q818446,Benz Bz.III,,,1
http://www.wikidata.org/entity/Q688605,Флайер 1,http://www.wikidata.org/entity/Q12775041,однорядный двигатель,,,1
http://www.wikidata.org/entity/Q170166,Martin Marietta X-24,http://www.wikidata.org/entity/Q504411,Reaction Motors XLR11,21765,,1
http://www.wikidata.org/entity/Q221183,Douglas X-3,http://www.wikidata.org/entity/Q611039,Westinghouse J34,,,1
http://www.wikidata.org/entity/Q1058099,Kharkiv KhAI-4,http://www.wikidata.org/entity/Q742981,М-11,,,1
http://www.wikidata.org/entity/Q1139504,HAV 304,http://www.wikidata.org/entity/Q90986357,Thielert Centurion 4.0,,,1
http://www.wikidata.org/entity/Q3771869,Martin Marietta X-24B,http://www.wikidata.org/entity/Q504411,Reaction Motors XLR11,22595,,1
http://www.wikidata.org/entity/Q5102659,BOK-5,http://www.wikidata.org/entity/Q742981,М-11,,,1
http://www.wikidata.org/entity/Q18391426,Ruhrtaler Ru.3,http://www.wikidata.org/entity/Q3622473,Argus As 8,,,1
http://www.wikidata.org/entity/Q20861586,SAB AB-80,http://www.wikidata.org/entity/Q254293,Hispano-Suiza 12Y,,,1
http://www.wikidata.org/entity/Q61347824,Dietrich DP.I,http://www.wikidata.org/entity/Q1533321,Гном-Рон,,,1
http://www.wikidata.org/entity/Q125055830,Q125055830,http://www.wikidata.org/entity/Q818446,Benz Bz.III,,,1
http://www.wikidata.org/entity/Q107444535,Klemm L28,http://www.wikidata.org/entity/Q917172,Siemens & Halske Sh 14,,,1
http://www.wikidata.org/entity/Q107444535,Klemm L28,http://www.wikidata.org/entity/Q917172,Siemens & Halske Sh 14,,,1
http://www.wikidata.org/entity/Q1550587,Ту-70,http://www.wikidata.org/entity/Q2451035,АШ-73,11000,,1
http://www.wikidata.org/entity/Q5699819,Heinkel HD 39,http://www.wikidata.org/entity/Q796512,BMW IV,,,1
http://www.wikidata.org/entity/Q23045076,HK-2,http://www.wikidata.org/entity/Q19359067,O-235-C,,,1
http://www.wikidata.org/entity/Q1550587,Ту-70,http://www.wikidata.org/entity/Q2451035,АШ-73,11000,,1
http://www.wikidata.org/entity/Q5699819,Heinkel HD 39,http://www.wikidata.org/entity/Q796512,BMW IV,,,1
http://www.wikidata.org/entity/Q23045076,HK-2,http://www.wikidata.org/entity/Q19359067,O-235-C,,,1
http://www.wikidata.org/entity/Q181836,McDonnell 119,http://www.wikidata.org/entity/Q611039,Westinghouse J34,,,1
http://www.wikidata.org/entity/Q181836,McDonnell 119,http://www.wikidata.org/entity/Q178777,реактивный двигатель,,,1
http://www.wikidata.org/entity/Q580994,V.I,http://www.wikidata.org/entity/Q1813068,R-1690 Hornet,6500,,1
http://www.wikidata.org/entity/Q688605,Флайер 1,http://www.wikidata.org/entity/Q12775041,однорядный двигатель,,,1
http://www.wikidata.org/entity/Q974816,Darmstadt D-18,http://www.wikidata.org/entity/Q4793974,Armstrong Siddeley Genet Major,,,1
http://www.wikidata.org/entity/Q1389595,FSS-100,http://www.wikidata.org/entity/Q1425359,Mikron,,,1
http://www.wikidata.org/entity/Q4047918,RWD-11,http://www.wikidata.org/entity/Q69746540,Walter Major 6,,,1
http://www.wikidata.org/entity/Q4881095,Beijing 1,http://www.wikidata.org/entity/Q720837,АИ-14,,,1
http://www.wikidata.org/entity/Q8047175,Yakovlev AIR-5,http://www.wikidata.org/entity/Q1461777,Whirlwind,,,1
http://www.wikidata.org/entity/Q56010755,LFG V 61,http://www.wikidata.org/entity/Q61418,Bristol Jupiter,4800,,1
http://www.wikidata.org/entity/Q61347824,Dietrich DP.I,http://www.wikidata.org/entity/Q1533321,Гном-Рон,,,1
http://www.wikidata.org/entity/Q111487303,Hopfner HV.12,http://www.wikidata.org/entity/Q904988,De Havilland Gipsy Major,4800,,1
http://www.wikidata.org/entity/Q181836,McDonnell 119,http://www.wikidata.org/entity/Q611039,Westinghouse J34,,,1
http://www.wikidata.org/entity/Q181836,McDonnell 119,http://www.wikidata.org/entity/Q178777,реактивный двигатель,,,1
http://www.wikidata.org/entity/Q580994,V.I,http://www.wikidata.org/entity/Q1813068,R-1690 Hornet,6500,,1
http://www.wikidata.org/entity/Q974816,Darmstadt D-18,http://www.wikidata.org/entity/Q4793974,Armstrong Siddeley Genet Major,,,1
http://www.wikidata.org/entity/Q1389595,FSS-100,http://www.wikidata.org/entity/Q1425359,Mikron,,,1
http://www.wikidata.org/entity/Q4047918,RWD-11,http://www.wikidata.org/entity/Q69746540,Walter Major 6,,,1
http://www.wikidata.org/entity/Q4881095,Beijing 1,http://www.wikidata.org/entity/Q720837,АИ-14,,,1
http://www.wikidata.org/entity/Q8047175,Yakovlev AIR-5,http://www.wikidata.org/entity/Q1461777,Whirlwind,,,1
http://www.wikidata.org/entity/Q56010755,LFG V 61,http://www.wikidata.org/entity/Q61418,Bristol Jupiter,4800,,1
http://www.wikidata.org/entity/Q61347824,Dietrich DP.I,http://www.wikidata.org/entity/Q1533321,Гном-Рон,,,1
http://www.wikidata.org/entity/Q111487303,Hopfner HV.12,http://www.wikidata.org/entity/Q904988,De Havilland Gipsy Major,4800,,1
http://www.wikidata.org/entity/Q38935,SpaceShipOne,http://www.wikidata.org/entity/Q1639965,Гибридный ракетный двигатель,,,1
http://www.wikidata.org/entity/Q2486276,МДР-2,http://www.wikidata.org/entity/Q796760,BMW VI,,,1
http://www.wikidata.org/entity/Q5503981,Friedrichshafen FF.34,http://www.wikidata.org/entity/Q14947923,Mb.IV,,,1
http://www.wikidata.org/entity/Q7359822,Rohrbach Rostra,http://www.wikidata.org/entity/Q61418,Bristol Jupiter,3000,,1
http://www.wikidata.org/entity/Q38935,SpaceShipOne,http://www.wikidata.org/entity/Q1639965,Гибридный ракетный двигатель,,,1
http://www.wikidata.org/entity/Q2486276,МДР-2,http://www.wikidata.org/entity/Q796760,BMW VI,,,1
http://www.wikidata.org/entity/Q5503981,Friedrichshafen FF.34,http://www.wikidata.org/entity/Q14947923,Mb.IV,,,1
http://www.wikidata.org/entity/Q7359822,Rohrbach Rostra,http://www.wikidata.org/entity/Q61418,Bristol Jupiter,3000,,1
http://www.wikidata.org/entity/Q4047918,RWD-11,http://www.wikidata.org/entity/Q69746540,Walter Major 6,,,1
http://www.wikidata.org/entity/Q4047918,RWD-11,http://www.wikidata.org/entity/Q69746540,Walter Major 6,,,1
http://www.wikidata.org/entity/Q81560661,Q81560661,http://www.wikidata.org/entity/Q173712,J. A. Prestwich Industries,,,1
http://www.wikidata.org/entity/Q81560661,Q81560661,http://www.wikidata.org/entity/Q173712,J. A. Prestwich Industries,,,1
http://www.wikidata.org/entity/Q4649844,AAC Wamira,http://www.wikidata.org/entity/Q2061540,Pratt & Whitney Canada PT6,,,0
http://www.wikidata.org/entity/Q107526207,Heart Aerospace ES-19,http://www.wikidata.org/entity/Q72313,электродвигатель,,,0
http://www.wikidata.org/entity/Q110709447,Venturi Echelon 1,http://www.wikidata.org/entity/Q72313,электродвигатель,,,0
http://www.wikidata.org/entity/Q4649844,AAC Wamira,http://www.wikidata.org/entity/Q2061540,Pratt & Whitney Canada PT6,,,0
http://www.wikidata.org/entity/Q107526207,Heart Aerospace ES-19,http://www.wikidata.org/entity/Q72313,электродвигатель,,,0
http://www.wikidata.org/entity/Q110709447,Venturi Echelon 1,http://www.wikidata.org/entity/Q72313,электродвигатель,,,0
